"sid","assign","id","content","session_id","question_id","survey_id"
"SM3450aaa848d04e7d83bbc66b8e6ab5c6","timed 1",1220,"2","SM87a53a5b557b140c4f036401d363a712",2,"SM3450aaa848d04e7d83bbc66b8e6ab5c6"
"SM7650979963a946568600a2f6641b2ac3","timed 1",1224,"4","SMc58c0a66c35142a1b8f36e901761663b",2,"SM7650979963a946568600a2f6641b2ac3"
"SM82254311f8b6443f871cdb06b6990a77","timed 1",1226,"4","SM52f39d813b18ad75124bb0f4f68d59bd",2,"SM82254311f8b6443f871cdb06b6990a77"
"SM6458dcd773aa41409a9a8f87c5e5189f","timed 1",1227,"3","SMe2063280b78e9dde8ba683171e71aa0a",2,"SM6458dcd773aa41409a9a8f87c5e5189f"
"SM341482f5cf8149ff895f6d71d16ae449","timed 1",1230,"4","SMf33121a77a26a4352ee9298505648764",2,"SM341482f5cf8149ff895f6d71d16ae449"
"SMd6b0707ecfc949d68bd162d510b1d691","timed 1",1233,"3","SM8290609bc84eaddb147b6740471c7f7a",1,"SMd6b0707ecfc949d68bd162d510b1d691"
"SM341482f5cf8149ff895f6d71d16ae449","timed 1",1234,"4","SMdc6e1bb2799b19326dcdfa23cd4152c6",3,"SM341482f5cf8149ff895f6d71d16ae449"
"SM3da61b69fa93432baa2a26922bda1f22","timed 1",1235,"4","SMfc0cd06548aef5f08dc79f4df2cac181",3,"SM3da61b69fa93432baa2a26922bda1f22"
"SM547f0a8f887640a191cc21f776ee34a4","timed 1",1237,"4","SM91bff61e9272ff46fe5bdb0489c9e00a",2,"SM547f0a8f887640a191cc21f776ee34a4"
"SM5188c5bd1c204741b7bffc3c8d18286a","timed 1",1242,"1","SM65df1edd0f3f5024652ecc37c0654089",3,"SM5188c5bd1c204741b7bffc3c8d18286a"
"SM7650979963a946568600a2f6641b2ac3","timed 1",1243,"1","SMc21a97fa35d998109706ea888dc74ddd",3,"SM7650979963a946568600a2f6641b2ac3"
"SMc46302689e514aecb0ad10e56ea8ec92","timed 1",1246,"4","SM83b1b7b7b34d2ba50b39ea9c818724d8",2,"SMc46302689e514aecb0ad10e56ea8ec92"
"SM43eb10af9f544760a80211b316b9130e","timed 1",1249,"3","SM3124aff8b3b89c4d7123d7ff08864d2b",3,"SM43eb10af9f544760a80211b316b9130e"
"SM6458dcd773aa41409a9a8f87c5e5189f","timed 1",1250,"2","SM772d1c0c214235de7c74ae8a1b34e9ca",3,"SM6458dcd773aa41409a9a8f87c5e5189f"
"SM4c85e81723b64764a316d0f9d7414f2f","timed 1",1251,"4","SMb02d4aed8cdd2a5c9be1a1b43a370a4c",1,"SM4c85e81723b64764a316d0f9d7414f2f"
"SM6fca1aec1112401288d4f5906ca093a5","timed 1",1253,"4","SM6f83a0bf9af7b9d37d3807d61786e7e0",4,"SM6fca1aec1112401288d4f5906ca093a5"
"SM0ffbd8397cb940869db2e4e28881582a","timed 1",1254,"4","SMc874a26a6d2c9002cecd9f46209d9cfd",4,"SM0ffbd8397cb940869db2e4e28881582a"
"SM092562688c534e1a92df0e9932285a90","timed 1",1255,"5","SM6648406069f38b635abd59d1f48e5ae3",1,"SM092562688c534e1a92df0e9932285a90"
"SM341482f5cf8149ff895f6d71d16ae449","timed 1",1257,"5","SM35d15ef835b21dd2002416a3441f1bc4",5,"SM341482f5cf8149ff895f6d71d16ae449"
"SMd6b0707ecfc949d68bd162d510b1d691","timed 1",1261,"5","SMe1ce80dd2ad31b65360adc573652f2d8",2,"SMd6b0707ecfc949d68bd162d510b1d691"
"SM98ba35f1c38a41aea279aa8652a43690","timed 1",1263,"3","SM998ed3cbeaa6417c5d7f6a1d8d59d7e6",2,"SM98ba35f1c38a41aea279aa8652a43690"
"SMf3e293fdc10841829289b4774775f966","timed 1",1268,"5","SMe03442efad3b4a96dc1eb12b053aa2f5",4,"SMf3e293fdc10841829289b4774775f966"
"SM6458dcd773aa41409a9a8f87c5e5189f","timed 1",1270,"4","SMb6e252c1770963468add5308676d9705",4,"SM6458dcd773aa41409a9a8f87c5e5189f"
"SM092562688c534e1a92df0e9932285a90","timed 1",1274,"5","SM55d132f93add4e9b835dc8a866231213",2,"SM092562688c534e1a92df0e9932285a90"
"SM0ffbd8397cb940869db2e4e28881582a","timed 1",1275,"5","SM9d74c68ee684a99159f645e706165bdc",5,"SM0ffbd8397cb940869db2e4e28881582a"
"SM98ba35f1c38a41aea279aa8652a43690","timed 1",1279,"3","SM0ec0ac235ab133dbc8970ec63137de2d",3,"SM98ba35f1c38a41aea279aa8652a43690"
"SM7650979963a946568600a2f6641b2ac3","timed 1",1281,"4","SM255c731eedab9e9f2737d5dd191f6cc6",5,"SM7650979963a946568600a2f6641b2ac3"
"SM03108be1d197437f85fea49d9a622d9a","timed 1",1283,"4","SMd9bacc21d0f434dd9a548865408d524d",1,"SM03108be1d197437f85fea49d9a622d9a"
"SM82254311f8b6443f871cdb06b6990a77","timed 1",1284,"5","SMe2ffb26aaaea785253ad2c7440b78eb8",5,"SM82254311f8b6443f871cdb06b6990a77"
"SMf3e293fdc10841829289b4774775f966","timed 1",1285,"5","SMd86be272c3c69687d7a104378e9630c8",5,"SMf3e293fdc10841829289b4774775f966"
"SM092562688c534e1a92df0e9932285a90","timed 1",1287,"5","SMea906163b65ae0690f36a53f2754e331",3,"SM092562688c534e1a92df0e9932285a90"
"SM341482f5cf8149ff895f6d71d16ae449","timed 1",1288,"4","SM2e5cb15f3ad1211b0b9955ccc53b5a58",1,"SM341482f5cf8149ff895f6d71d16ae449"
"SM547f0a8f887640a191cc21f776ee34a4","timed 1",1290,"5","SM7596c897970860047f4ad67ec54b5cc5",4,"SM547f0a8f887640a191cc21f776ee34a4"
"SM03875edb78284cd98bf00263769233aa","timed 1",1291,"5","SM5e6872ee5b1df1f2926c4b4082cf3141",2,"SM03875edb78284cd98bf00263769233aa"
"SM2e41d9c70ebd40748c1107155e2581de","timed 1",1292,"5","SMedfee6435cbeb517feec440bac5e036a",4,"SM2e41d9c70ebd40748c1107155e2581de"
"SM98ba35f1c38a41aea279aa8652a43690","timed 1",1293,"4","SM90ce66619a6ff8b2cdd280f11b03bd3e",4,"SM98ba35f1c38a41aea279aa8652a43690"
"SM092562688c534e1a92df0e9932285a90","timed 1",1295,"5","SMdde4aec95ae511d38f2fe421334536a7",4,"SM092562688c534e1a92df0e9932285a90"
"SM2e41d9c70ebd40748c1107155e2581de","timed 1",1297,"5","SMa5712cf6ce0a5f3a9e4d6a20f5015dcb",5,"SM2e41d9c70ebd40748c1107155e2581de"
"SM03875edb78284cd98bf00263769233aa","timed 1",1298,"1","SMe6d603a8d62eed8f5f24d9e846efffbd",3,"SM03875edb78284cd98bf00263769233aa"
"SM03108be1d197437f85fea49d9a622d9a","timed 1",1299,"2","SMeb19511c709ab4dff59d8b2e35a1005f",2,"SM03108be1d197437f85fea49d9a622d9a"
"SMe36d0337e12d4d58ab5aca6b99aaed0f","timed 1",1303,"4","SM659e8895246231853fb8319af0f8290d",5,"SMe36d0337e12d4d58ab5aca6b99aaed0f"
"SM03108be1d197437f85fea49d9a622d9a","timed 1",1305,"3","SMe4c5c68765086e5f812c4a6e468f877c",3,"SM03108be1d197437f85fea49d9a622d9a"
"SM03875edb78284cd98bf00263769233aa","timed 1",1306,"5","SM3c2131c9d4bc232f31e6aadd85d147a2",4,"SM03875edb78284cd98bf00263769233aa"
"SMd6b0707ecfc949d68bd162d510b1d691","timed 1",1307,"5","SM9fc54206d2c9b9e0965f84ae52cf3332",4,"SMd6b0707ecfc949d68bd162d510b1d691"
"SM03875edb78284cd98bf00263769233aa","timed 1",1308,"5","SMaf5ed4c483e849ffe03f6ec936ff2eae",5,"SM03875edb78284cd98bf00263769233aa"
"SM03108be1d197437f85fea49d9a622d9a","timed 1",1311,"4","SM255bc76b8ab5aa9167c8f971042c7207",5,"SM03108be1d197437f85fea49d9a622d9a"
"SM7daf0cbc5b67476d9a61ab62a54d206b","timed 1",1312,"4","SM4c3c233594ac6f49d73f117045dc2e91",1,"SM7daf0cbc5b67476d9a61ab62a54d206b"
"SM7daf0cbc5b67476d9a61ab62a54d206b","timed 1",1313,"4","SM95f8022ebb9ac8c13052b1bb9a65d2f7",2,"SM7daf0cbc5b67476d9a61ab62a54d206b"
"SM7daf0cbc5b67476d9a61ab62a54d206b","timed 1",1314,"3","SMec4b3639c94947fad546ee13ce315bf0",3,"SM7daf0cbc5b67476d9a61ab62a54d206b"
"SM7daf0cbc5b67476d9a61ab62a54d206b","timed 1",1315,"5","SMfe3320900d6abad15a0584e72ea318e3",4,"SM7daf0cbc5b67476d9a61ab62a54d206b"
"SM7daf0cbc5b67476d9a61ab62a54d206b","timed 1",1316,"5","SM883c2014ddd71c727a45fa3dcb659115",5,"SM7daf0cbc5b67476d9a61ab62a54d206b"
"SM0712f32645e149b69350cea4606cf42e","timed 1",1318,"4","SMad40ba798d0f14d8c12544c0ba469448",1,"SM0712f32645e149b69350cea4606cf42e"
"SM0712f32645e149b69350cea4606cf42e","timed 1",1319,"5","SM6bb6f470ee4a94a072261adb68a27f06",2,"SM0712f32645e149b69350cea4606cf42e"
"SM0712f32645e149b69350cea4606cf42e","timed 1",1320,"3","SM4351823c02fc5cc833910880873f6b32",3,"SM0712f32645e149b69350cea4606cf42e"
"SM0712f32645e149b69350cea4606cf42e","timed 1",1322,"5","SM552ec5f39763c42d3fc85bb0a07d882b",5,"SM0712f32645e149b69350cea4606cf42e"
"SM09c07890ea504d7089ffff7fe79a168f","timed 1",1323,"4","SM5ae22baab13f742f6a4075cb0e3be991",1,"SM09c07890ea504d7089ffff7fe79a168f"
"SM09c07890ea504d7089ffff7fe79a168f","timed 1",1324,"5","SM0f418a68752f5e0177113987500be33f",2,"SM09c07890ea504d7089ffff7fe79a168f"
"SM09c07890ea504d7089ffff7fe79a168f","timed 1",1325,"3","SM9f635df796df4203789f593342abf117",3,"SM09c07890ea504d7089ffff7fe79a168f"
"SM09c07890ea504d7089ffff7fe79a168f","timed 1",1326,"5","SM8895cbf3a79b8fa4ade9d9df34cd30d2",4,"SM09c07890ea504d7089ffff7fe79a168f"
"SM7187375f22aa4b82a507396812f6f368","timed 1",1329,"4","SMfa0bddce6e781e33d9fa4ac71145f6f7",2,"SM7187375f22aa4b82a507396812f6f368"
"SM7187375f22aa4b82a507396812f6f368","timed 1",1330,"3","SM3ed3f2ff84e0073eaf9937dc96b63157",3,"SM7187375f22aa4b82a507396812f6f368"
"SM7187375f22aa4b82a507396812f6f368","timed 1",1331,"2","SM1b536dcdc0e9e78d56e15ddac638f0ae",4,"SM7187375f22aa4b82a507396812f6f368"
"SM7187375f22aa4b82a507396812f6f368","timed 1",1333,"3","SMd8c97a71e0ecbec300909fa3c06653e3",5,"SM7187375f22aa4b82a507396812f6f368"
"SM29ceacab89224ffdaeffc43ff1c2ee30","timed 1",1340,"2","SMe620c2784d12ddb68b8a8b2e972dbf0d",3,"SM29ceacab89224ffdaeffc43ff1c2ee30"
"SMe8ef4dd098a449659d1160f850bee700","timed 1",1212,"3","SM95f37c12f0ded5e1ac973ac79ba8aa1b",4,"SMe8ef4dd098a449659d1160f850bee700"
"SM6ba5271706b7479a9c05bd8d5bdc41fb","timed 1",1215,"3","SM53d4ec52afa0610939becdf793f437c9",5,"SM6ba5271706b7479a9c05bd8d5bdc41fb"
"SM5188c5bd1c204741b7bffc3c8d18286a","timed 1",1216,"4","SM737147bc97ef7209ae67d6065fcff965",2,"SM5188c5bd1c204741b7bffc3c8d18286a"
"SMc46302689e514aecb0ad10e56ea8ec92","timed 1",1219,"2","SM01b32bc58a84ea2e1a4101db9522bee1",1,"SMc46302689e514aecb0ad10e56ea8ec92"
"SM2e41d9c70ebd40748c1107155e2581de","timed 1",1221,"4","SMde21b032d594cc74ff3300bebaf02fc5",1,"SM2e41d9c70ebd40748c1107155e2581de"
"SM03108be1d197437f85fea49d9a622d9a","timed 1",1222,"33","SMece0c482c04d304dff8704a6e5724b45",4,"SM03108be1d197437f85fea49d9a622d9a"
"SMf3e293fdc10841829289b4774775f966","timed 1",1223,"4","SM58eb585111a01e76e4c6f8240c426989",2,"SMf3e293fdc10841829289b4774775f966"
"SM03108be1d197437f85fea49d9a622d9a","timed 1",1225,"3","SM89e6d664b8112ae95337a8b8c971b307",5,"SM03108be1d197437f85fea49d9a622d9a"
"SM43eb10af9f544760a80211b316b9130e","timed 1",1228,"4","SM182b33d074a002e473585ebbcfd6628e",2,"SM43eb10af9f544760a80211b316b9130e"
"SM3da61b69fa93432baa2a26922bda1f22","timed 1",1229,"2","SM18ae52000bca1b40373b2e17afd8dee8",2,"SM3da61b69fa93432baa2a26922bda1f22"
"SM6fca1aec1112401288d4f5906ca093a5","timed 1",1231,"3","SMd582e663efa438c02cfc939c2da45229",3,"SM6fca1aec1112401288d4f5906ca093a5"
"SM0ffbd8397cb940869db2e4e28881582a","timed 1",1232,"4","SMcf77ae2742e16fef9323caac418d1154",3,"SM0ffbd8397cb940869db2e4e28881582a"
"SMed7753bb75b1421fa5602706982fa6c7","timed 1",1236,"5","SM5f4a851ec192d981d42c071eab9569f0",2,"SMed7753bb75b1421fa5602706982fa6c7"
"SM3450aaa848d04e7d83bbc66b8e6ab5c6","timed 1",1238,"1","SMae71ddf9756320b4dabedc50f218100b",3,"SM3450aaa848d04e7d83bbc66b8e6ab5c6"
"SM012358d591a443dc9eb9ae9b98bb8cbf","timed 1",1239,"3","SMb30ed56105c9ff81a00cabb158dc7035",4,"SM012358d591a443dc9eb9ae9b98bb8cbf"
"SM012358d591a443dc9eb9ae9b98bb8cbf","timed 1",1240,"5","SM42ad847c38c17c50ecceeded6124f5d8",5,"SM012358d591a443dc9eb9ae9b98bb8cbf"
"SM98ba35f1c38a41aea279aa8652a43690","timed 1",1241,"4","SMd07673451415cc0f3f26db3b6ea5f796",1,"SM98ba35f1c38a41aea279aa8652a43690"
"SMf3e293fdc10841829289b4774775f966","timed 1",1244,"1","SMa58b107822a87f53e8f3048169e8b01c",3,"SMf3e293fdc10841829289b4774775f966"
"SM2e41d9c70ebd40748c1107155e2581de","timed 1",1245,"5","SMb81b0fe994ffe11071ba054d4a4f523a",2,"SM2e41d9c70ebd40748c1107155e2581de"
"SM82254311f8b6443f871cdb06b6990a77","timed 1",1247,"1","SMaf9f32d3191e956e01c823ce3a83f9a1",3,"SM82254311f8b6443f871cdb06b6990a77"
"SMe36d0337e12d4d58ab5aca6b99aaed0f","timed 1",1248,"3","SM63a886762d51570f07c2deea991893df",2,"SMe36d0337e12d4d58ab5aca6b99aaed0f"
"SM341482f5cf8149ff895f6d71d16ae449","timed 1",1252,"3","SMfc354ac267657aac962c4f3af7ce82be",4,"SM341482f5cf8149ff895f6d71d16ae449"
"SM3da61b69fa93432baa2a26922bda1f22","timed 1",1256,"2","SMd456a488cb5d2a95fcf9882989bdfc5d",4,"SM3da61b69fa93432baa2a26922bda1f22"
"SM3da61b69fa93432baa2a26922bda1f22","timed 1",1258,"4","SM343e26d87849202b93c3f1da72dcaadf",5,"SM3da61b69fa93432baa2a26922bda1f22"
"SMed7753bb75b1421fa5602706982fa6c7","timed 1",1259,"3","SMc3d3e685f6d3c0ece0dca1b63398141a",3,"SMed7753bb75b1421fa5602706982fa6c7"
"SM3450aaa848d04e7d83bbc66b8e6ab5c6","timed 1",1260,"4","SM70fc795432762d41cc8950c77e5e29f0",4,"SM3450aaa848d04e7d83bbc66b8e6ab5c6"
"SMe8ef4dd098a449659d1160f850bee700","timed 1",1262,"4","SMbc5088ac0de0bbbea5995ef444cf69fb",1,"SMe8ef4dd098a449659d1160f850bee700"
"SM547f0a8f887640a191cc21f776ee34a4","timed 1",1264,"2","SMa81f16f409b9844d51d6ef8db7ac824f",3,"SM547f0a8f887640a191cc21f776ee34a4"
"SM7650979963a946568600a2f6641b2ac3","timed 1",1265,"5","SM1507496c51787d7636b0dbfb66ecc319",4,"SM7650979963a946568600a2f6641b2ac3"
"SM43eb10af9f544760a80211b316b9130e","timed 1",1266,"4","SM6d5c19c325f07d123f86d62466dea4e8",4,"SM43eb10af9f544760a80211b316b9130e"
"SM82254311f8b6443f871cdb06b6990a77","timed 1",1267,"5","SMf866dfaab591f36c399c1ad25a99bc23",4,"SM82254311f8b6443f871cdb06b6990a77"
"SMc46302689e514aecb0ad10e56ea8ec92","timed 1",1269,"1","SMf4051745795d148eff3351e6bdadb9af",3,"SMc46302689e514aecb0ad10e56ea8ec92"
"SM5188c5bd1c204741b7bffc3c8d18286a","timed 1",1271,"5","SMa1f4e6509f846f3e42ba76dfc4fe2205",4,"SM5188c5bd1c204741b7bffc3c8d18286a"
"SMe36d0337e12d4d58ab5aca6b99aaed0f","timed 1",1272,"1","SM3761f498394ad4548ec480a5ae1f5562",3,"SMe36d0337e12d4d58ab5aca6b99aaed0f"
"SM2e41d9c70ebd40748c1107155e2581de","timed 1",1273,"1","SM3334e4e5ad81309046bc4365877dfccb",3,"SM2e41d9c70ebd40748c1107155e2581de"
"SM03875edb78284cd98bf00263769233aa","timed 1",1276,"5","SMb75a32443415bc92a9a8c19cfa4add7e",1,"SM03875edb78284cd98bf00263769233aa"
"SM3450aaa848d04e7d83bbc66b8e6ab5c6","timed 1",1277,"5","SM611ee772525593c5ec734a99ca4a84a2",5,"SM3450aaa848d04e7d83bbc66b8e6ab5c6"
"SMe8ef4dd098a449659d1160f850bee700","timed 1",1278,"5","SM62baf94f56aac11010924e55dfd602ac",2,"SMe8ef4dd098a449659d1160f850bee700"
"SM43eb10af9f544760a80211b316b9130e","timed 1",1280,"4","SMa599d357ffc8437a2427f3c0295a39cf",5,"SM43eb10af9f544760a80211b316b9130e"
"SMed7753bb75b1421fa5602706982fa6c7","timed 1",1282,"4","SM10c3f771712a37712b6accfed218bef4",4,"SMed7753bb75b1421fa5602706982fa6c7"
"SM6458dcd773aa41409a9a8f87c5e5189f","timed 1",1286,"4","SM4a8cafd32971973dafa949123cf7146f",5,"SM6458dcd773aa41409a9a8f87c5e5189f"
"SMd6b0707ecfc949d68bd162d510b1d691","timed 1",1289,"1","SM47554f096b9c81ec0656f395cfaf3758",3,"SMd6b0707ecfc949d68bd162d510b1d691"
"SMe36d0337e12d4d58ab5aca6b99aaed0f","timed 1",1294,"5","SMe9e5ffeed576cb91330d7e7f9011a282",4,"SMe36d0337e12d4d58ab5aca6b99aaed0f"
"SMe8ef4dd098a449659d1160f850bee700","timed 1",1296,"2","SM78e5f70a5de01e0d41a45e8cdcdfd3ce",3,"SMe8ef4dd098a449659d1160f850bee700"
"SM092562688c534e1a92df0e9932285a90","timed 1",1300,"5","SMa0eb3bd6bc724ce4e6f459169fbba9bf",5,"SM092562688c534e1a92df0e9932285a90"
"SM98ba35f1c38a41aea279aa8652a43690","timed 1",1301,"4","SM3feb4c15e59e8d20847bbba690e27571",5,"SM98ba35f1c38a41aea279aa8652a43690"
"SM547f0a8f887640a191cc21f776ee34a4","timed 1",1302,"4","SMe2759b24c8af9b837661eef079d340b9",5,"SM547f0a8f887640a191cc21f776ee34a4"
"SMe8ef4dd098a449659d1160f850bee700","timed 1",1304,"5","SMcf2f4856f048c52a3d69ba199e4b4a37",4,"SMe8ef4dd098a449659d1160f850bee700"
"SMe8ef4dd098a449659d1160f850bee700","timed 1",1309,"5","SMcd88882f2a8d383df4e6f6dd419e75af",5,"SMe8ef4dd098a449659d1160f850bee700"
"SM03108be1d197437f85fea49d9a622d9a","timed 1",1310,"3","SM0a0e7eaaed6cc8167fb994ab9a68d259",4,"SM03108be1d197437f85fea49d9a622d9a"
"SM9b28941a7cd147888314c5a0154239f3","timed 1",1317,"4","SMdcb544c2195fe6fa3c1cba39fa4d77df",1,"SM9b28941a7cd147888314c5a0154239f3"
"SM0712f32645e149b69350cea4606cf42e","timed 1",1321,"4","SM58a2d1361cd98ac3ffbc36711fb6d84a",4,"SM0712f32645e149b69350cea4606cf42e"
"SM09c07890ea504d7089ffff7fe79a168f","timed 1",1327,"4","SM17e0ebaf1621bdd4ddea4398dc5b1510",5,"SM09c07890ea504d7089ffff7fe79a168f"
"SM7187375f22aa4b82a507396812f6f368","timed 1",1328,"3","SMdba500711abd66848dc796203441dd6c",1,"SM7187375f22aa4b82a507396812f6f368"
"SM2e0b41cb11ca4d2d98e487ee551f9d22","timed 1",1332,"3","SMe7105c5c0ddf98e2ba2de6801fe433c9",1,"SM2e0b41cb11ca4d2d98e487ee551f9d22"
"SM2e0b41cb11ca4d2d98e487ee551f9d22","timed 1",1334,"3","SM791ff1944f8066954ed23f083f233d25",2,"SM2e0b41cb11ca4d2d98e487ee551f9d22"
"SM2e0b41cb11ca4d2d98e487ee551f9d22","timed 1",1335,"2","SM9ad57e4fdd97905c1babb2b17834f57a",3,"SM2e0b41cb11ca4d2d98e487ee551f9d22"
"SM2e0b41cb11ca4d2d98e487ee551f9d22","timed 1",1336,"4","SM724928e4f5442f8cf1a398f24de91429",4,"SM2e0b41cb11ca4d2d98e487ee551f9d22"
"SM2e0b41cb11ca4d2d98e487ee551f9d22","timed 1",1337,"4","SM4d6ce8bdff826019e69eb454f574ac9d",5,"SM2e0b41cb11ca4d2d98e487ee551f9d22"
"SM29ceacab89224ffdaeffc43ff1c2ee30","timed 1",1338,"3","SMe1b63b2a8bcadfa67322ddf7fa2397cd",1,"SM29ceacab89224ffdaeffc43ff1c2ee30"
"SM29ceacab89224ffdaeffc43ff1c2ee30","timed 1",1339,"3","SM98c48471d0d59dee649e7c90e3922818",2,"SM29ceacab89224ffdaeffc43ff1c2ee30"
"SM29ceacab89224ffdaeffc43ff1c2ee30","timed 1",1341,"3","SM9b4181bf4d91aca6d83662f7fd39453d",4,"SM29ceacab89224ffdaeffc43ff1c2ee30"
"SM29ceacab89224ffdaeffc43ff1c2ee30","timed 1",1342,"4","SM1de2669fb0cc2c64c70562b268950880",5,"SM29ceacab89224ffdaeffc43ff1c2ee30"
"SM5911b4f762c944a989a437c9680600eb","timed 1",1344,"4","SMa7762ac4edc5709148e89061f2c6aa9c",2,"SM5911b4f762c944a989a437c9680600eb"
"SM5911b4f762c944a989a437c9680600eb","timed 1",1345,"3","SM0c4c236de716caf8275def0775dcce85",3,"SM5911b4f762c944a989a437c9680600eb"
"SMe8608e645999470684ad0ff6181bec70","timed 1",1350,"2","SM69e0e636bf8205ba5c8b9757e872f1e7",3,"SMe8608e645999470684ad0ff6181bec70"
"SMe8608e645999470684ad0ff6181bec70","timed 1",1352,"5","SM450013bcbe97636405906c91ef960d67",5,"SMe8608e645999470684ad0ff6181bec70"
"SM5911b4f762c944a989a437c9680600eb","timed 1",1343,"4","SMf8f045961e7dca42af36ecd344a7a48b",1,"SM5911b4f762c944a989a437c9680600eb"
"SM5911b4f762c944a989a437c9680600eb","timed 1",1346,"5","SMc9d6e2317f06d7415a0bdbe9923096be",4,"SM5911b4f762c944a989a437c9680600eb"
"SM5911b4f762c944a989a437c9680600eb","timed 1",1347,"5","SMc48a5ac0e57afb592794ab6ceb08f0bf",5,"SM5911b4f762c944a989a437c9680600eb"
"SMe8608e645999470684ad0ff6181bec70","timed 1",1348,"3","SM646565a5810427a568ca17172697206d",1,"SMe8608e645999470684ad0ff6181bec70"
"SMe8608e645999470684ad0ff6181bec70","timed 1",1349,"5","SM57b4d05fa975b6ab67acfbfa67cd34de",2,"SMe8608e645999470684ad0ff6181bec70"
"SMe8608e645999470684ad0ff6181bec70","timed 1",1351,"5","SMad9a0eff3feeb187f3a01c602b77c31a",4,"SMe8608e645999470684ad0ff6181bec70"
"SM7a603ba60c6649738f8631efb90553c4","timed 1",1353,"1","SM8075b624c1ea4b59a8e01adf344cb14a",1,"SM7a603ba60c6649738f8631efb90553c4"
"SM7a603ba60c6649738f8631efb90553c4","timed 1",1354,"1","SM959694f691e6b7c9b3edeacc3e10d835",2,"SM7a603ba60c6649738f8631efb90553c4"
"SM7a603ba60c6649738f8631efb90553c4","timed 1",1355,"1","SM0169a3b6bc42bd954b38e4ab7372c12d",3,"SM7a603ba60c6649738f8631efb90553c4"
"SM7a603ba60c6649738f8631efb90553c4","timed 1",1356,"5","SMa22d7b3f1732004b7a3384b361635b6c",4,"SM7a603ba60c6649738f8631efb90553c4"
"SM7a603ba60c6649738f8631efb90553c4","timed 1",1357,"5","SM63e2f966e0acc4ef2adc4d7cbb508624",5,"SM7a603ba60c6649738f8631efb90553c4"
"SM7eb60ecf152743c68ec43795a2958398","timed 1",1358,"3","SM8d88606f918bfd0cfb50ed91702edfe5",1,"SM7eb60ecf152743c68ec43795a2958398"
"SM7eb60ecf152743c68ec43795a2958398","timed 1",1359,"4","SMa1a84dafe60f529d97d6366fa7f24550",2,"SM7eb60ecf152743c68ec43795a2958398"
"SM7eb60ecf152743c68ec43795a2958398","timed 1",1360,"2","SM628f618df13e305688b885dacb7e74ae",3,"SM7eb60ecf152743c68ec43795a2958398"
"SM7eb60ecf152743c68ec43795a2958398","timed 1",1361,"5","SM8081e8259b7188ed30469cc370539ec9",4,"SM7eb60ecf152743c68ec43795a2958398"
"SM7eb60ecf152743c68ec43795a2958398","timed 1",1362,"5","SMaa99e19828b0848b70978363dfbd721b",5,"SM7eb60ecf152743c68ec43795a2958398"
"SM61e24317954a4a869ad54a827a2fc977","timed 1",1363,"2","SMcc2f5287ead183adaac4ead48bc044ef",1,"SM61e24317954a4a869ad54a827a2fc977"
"SM61e24317954a4a869ad54a827a2fc977","timed 1",1364,"3","SM9e96a57693165b176ee857ce5954a695",2,"SM61e24317954a4a869ad54a827a2fc977"
"SM61e24317954a4a869ad54a827a2fc977","timed 1",1365,"2","SMbab34c0afb0d9499863e547955801fb2",3,"SM61e24317954a4a869ad54a827a2fc977"
"SM61e24317954a4a869ad54a827a2fc977","timed 1",1366,"5","SM31091f2edd5fce4d8e4ef59fa3543ed2",4,"SM61e24317954a4a869ad54a827a2fc977"
"SM61e24317954a4a869ad54a827a2fc977","timed 1",1367,"4","SM44acee5c9c3fe173f22b6a46fb604e85",5,"SM61e24317954a4a869ad54a827a2fc977"
"SM55ffce382fa440a6abfe3e3c6763dd9a","timed 1",1368,"1","SM8e8d46fd97a9696360e648df33a26246",1,"SM55ffce382fa440a6abfe3e3c6763dd9a"
"SM55ffce382fa440a6abfe3e3c6763dd9a","timed 1",1369,"2","SMb0e405b18b2b3e2485b80e9b2f0d4d5c",2,"SM55ffce382fa440a6abfe3e3c6763dd9a"
"SM55ffce382fa440a6abfe3e3c6763dd9a","timed 1",1370,"1","SMacb5de768cf86f04f6f07e85e526e4b5",3,"SM55ffce382fa440a6abfe3e3c6763dd9a"
"SM55ffce382fa440a6abfe3e3c6763dd9a","timed 1",1371,"5","SMd64bc2dd46f87d28ce760a4268d80027",4,"SM55ffce382fa440a6abfe3e3c6763dd9a"
"SM55ffce382fa440a6abfe3e3c6763dd9a","timed 1",1372,"4","SM921a1ccd2983fd97dbf63c323bcfd21b",5,"SM55ffce382fa440a6abfe3e3c6763dd9a"
"SM35abeaed6c7040618218c99f6071f715","timed 1",1373,"4","SMc0d7cce89133066ff182b5048e20c5db",1,"SM35abeaed6c7040618218c99f6071f715"
"SM35abeaed6c7040618218c99f6071f715","timed 1",1374,"5","SMd061e887bbcbe0ca6a3376585783e697",2,"SM35abeaed6c7040618218c99f6071f715"
"SM35abeaed6c7040618218c99f6071f715","timed 1",1375,"2","SMc573d1598727b386659e0b59708e7eed",3,"SM35abeaed6c7040618218c99f6071f715"
"SM35abeaed6c7040618218c99f6071f715","timed 1",1376,"4","SM69a867bd2502006de96ecc3cf225e363",4,"SM35abeaed6c7040618218c99f6071f715"
"SM35abeaed6c7040618218c99f6071f715","timed 1",1377,"5","SM9c228fe84ec5c949ce76e39af8ce8397",5,"SM35abeaed6c7040618218c99f6071f715"
